n,short_name,cat.x,cat1,cat2,group,govern,year,id,paddd,paddd_type,paddd_type.1,paddd_status,paddd_enacted,paddd_events,trends,hits,area_km2,acc_50k,pop_50k,amp_div,bir_div,mam_div,tot_div,alt,tri,bioma,alt_r,Min_dist,Avg_dist,mean.eng,na_rows.eng,total_days.eng,mean.pt,na_rows.pt,total_days.pt,cat.y,esfera,area_km2_mod,pop_50k_mod,alt_r_mod,acc_50k_mod,tot_div_mod,Min_dist_mod,year_mod
1310,ESEC RIO FLOR DO PRADO,Esta<e7><e3>o Ecol<f3>gica,ESEC,ESEC,PI,estadual,2003,0000.51.1919,0,none,none,none,0,0,0,1,85.36,555,401.445844963193,79,488,135,702,192.964836520666,16.0866748920419,Amazonia,264,314.0442223,2003.362512,0,NA,NA,0,NA,NA,NA,NA,0.3695280550091448,-1.9803265032377515,0.5631230214283091,1.5859873766153614,0.46244142374934727,1.1078517266493788,-0.3183515224622823
1313,RPPN CRISTALINO III,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,estadual,2007,0000.51.1924,0,none,none,none,0,0,0,1,16.17,526,1066.87584406137,61,501,126,688,286.869281045752,11.7749183006536,Amazonia,127,621.2387046,1794.323389,0,NA,NA,0,NA,NA,NA,NA,-0.19211173084836777,-1.4747309381976068,0.07177499579045173,1.547658917694418,0.3774305934274266,1.4485525564566584,-0.6272762262458543
1314,RPPN CRISTALINO I,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,estadual,2011,0000.51.2045,0,none,none,none,0,0,0,1,24.51,763,1009.69630014896,61,501,126,688,283.439655172414,10.5746228448276,Amazonia,146,621.8563709,1794.434935,0,NA,NA,0,NA,NA,NA,NA,-0.054460114858899886,-1.5032429680198722,0.16522524864947039,1.81337728680689,0.3774305934274266,1.4490492125819396,-0.9362009300294264
1337,APA DA BACIA DOS RIBEIR<d5>ES DO GAMA E CABE<c7>A DE VEADO,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,estadual,1986,0000.53.1639,0,none,none,none,0,0,0,1,237.41,7,120706.344288588,57,382,137,576,1109.01820151679,6.71270314192849,Cerrado,264,0,1156.714978,0,NA,NA,0,NA,NA,NA,NA,0.7225926933876354,0.9746856246206872,0.5631230214283091,-1.4487402575965698,-0.3722771497978781,-1.7718471866319445,0.9945784686178988
1361,RDS MUNICIPAL PAPAGAIO,Reserva de Desenvolvimento Sustent<e1>vel,RDS,RDS,US,municipal,2011,0040.32.2539,0,none,none,NA,0,0,0,1,17.3,20,36260.2119522095,77,455,142,674,8.31231231231231,6.18729235880399,Marinho,50,5.429305106,1166.872216,0,NA,NA,0,NA,NA,NA,NA,-0.16995107898008602,0.35160891602124333,-0.5495538496421024,-0.7582116010392054,0.29067455140723014,-0.8403327669539151,-0.9362009300294264
1371,APA WALDEIR GON<c7>ALVES - SERRA DO ITA<d3>CA,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,municipal,2013,0100.33.3060,0,none,none,none,0,0,0,1,6.17,19,27500.193559885,94,485,141,720,155.952755905512,61.0748031496063,Mata Atlantica,367,97.56574872,1160.64694,0,NA,NA,0,NA,NA,NA,NA,-0.4957320785898518,0.20834451181822397,0.7848294258197588,-0.7931216346490816,0.5692869793432055,0.5261819990760198,-1.0906632819212123
1377,APA MUNICIPAL DO MONTE MOCHUARA,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,municipal,2007,0130.32.2601,0,none,none,none,0,0,0,1,26.19,36,98828.4220635891,90,453,147,690,217.055876685934,49.9320809248555,Mata Atlantica,582,6.089476224,1165.849429,0,NA,NA,0,NA,NA,NA,NA,-0.03228508907557181,0.8710794408989875,1.0954951534307216,-0.3529478475231821,0.389680196799703,-0.7914034754289063,-0.6272762262458543
1378,PNM DO PAMPA,Parque,PAR,PNM,PI,municipal,2014,0160.43.3138,0,none,none,none,0,0,0,1,1.52,3,7755.67091923952,27,266,58,351,198.625,10.46875,Mata Atlantica,59,263.759317,1935.543995,0,NA,NA,0,NA,NA,NA,NA,-0.8592897252509207,-0.4474013724255015,-0.43981988895270313,-1.9446966000656745,-2.460867684314904,1.0208047722825904,-1.1678944578671053
1383,PNM VEREDAS DOS CARAJ<c1>S,Parque,PAR,PNM,PI,municipal,2011,0215.15.3163,0,none,none,none,0,0,0,1,8.31,187,2213.87386727333,57,400,131,588,371.593548387097,38.7620967741936,Mata Atlantica,321,442.9965247,1722.985866,0,NA,NA,0,NA,NA,NA,NA,-0.4049220270070745,-1.096765108363133,0.6946680604062565,0.8101369707320315,-0.28528724750732304,1.2796029335473682,-0.9362009300294264
1385,APA DA PEDRA LISA,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,municipal,2009,0227.33.2849,0,none,none,none,0,0,0,1,21.78,16,608868.697883368,118,541,160,819,51.5466970387244,16.4037585421412,Mata Atlantica,136,18.14730663,1110.026723,0,NA,NA,0,NA,NA,NA,NA,-0.09381394822772024,1.8130921384342014,0.11765577586775908,-0.9094061642789907,1.1130403066047085,-0.2940509103483612,-0.7817385781376404
1400,APA MUNICIPAL DO ARIC<c1>-A<c7>U,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,municipal,1999,0340.51.2832,0,none,none,NA,0,0,0,1,754.48,17,35626.888237685,50,475,135,660,204.121102544859,3.80466671215119,Marinho,203,0,1514.691015,0,NA,NA,0,NA,NA,NA,NA,1.1236013182892621,0.3424800485034997,0.38648216411436626,-0.8685085329180784,0.20210013723153147,-1.7718471866319445,-0.009426818678710303
1412,PNM MORADA DOS CORR<ca>AS,Parque,PAR,PNM,PI,municipal,2008,0430.33.1623,0,none,none,none,0,0,0,1,0.06,34,135069.633118868,106,507,148,761,196,57.375,Mata Atlantica,1,42.86788307,1146.650725,0,NA,NA,0,NA,NA,NA,NA,-1.1603830754693083,1.0329349419694323,-2.7363330454789536,-0.3927088404309632,0.8030222246402288,0.12094096161067598,-0.7045074021917473
1463,APA ESTADUAL MESTRE <c1>LVARO,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,municipal,1991,0500.32.2566,0,none,none,none,0,0,0,1,23.78,51,96860.4722821712,85,454,145,684,260.656050955414,62.3954352441614,NA,788,4.261230853,1171.9462,0,NA,NA,0,NA,NA,NA,NA,-0.06455473582048682,0.8606586423392933,1.299798781031242,-0.1094400519290133,0.35282435096104714,-0.9406999910129148,0.6084225888884337
1464,APA MUNICIPAL DA LAGOA JACUN<c9>M,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,municipal,1998,0500.32.2582,0,none,none,none,0,0,0,1,13.32,56,95243.8404843807,77,454,142,673,13.6666666666667,10.4763888888889,Mata Atlantica,49,5.29553463,1174.681509,0,NA,NA,0,NA,NA,NA,NA,-0.2552191623610347,0.8519385175756876,-0.562924727311436,-0.043750487554173885,0.2844090051082102,-0.8508579175721168,0.0678043572671827
1465,APA MUNICIPAL DO MORRO DO VILANTE,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,municipal,1999,0500.32.2586,0,none,none,none,0,0,0,1,2.5,63,95526.2686812878,85,447,145,677,182.26,67.53,Mata Atlantica,314,14.46023852,1172.525539,0,NA,NA,0,NA,NA,NA,NA,-0.7450731744375408,0.8534725567687813,0.6798277430762862,0.03912876981074447,0.3094156473289895,-0.4011204779654798,-0.009426818678710303
1487,MN MUNICIPAL CAP<c3>O DA AMIZADE,Monumento Natural,MN,MN,PI,municipal,2009,0605.43.1860,0,none,none,none,0,0,0,1,0,75,7938.14873170853,28,319,65,412,24,5,Mata Atlantica,14,109.4025332,1836.32167,0,NA,NA,0,NA,NA,NA,NA,-1.1806424097506971,-0.4353541036401045,-1.3758559027091715,0.16208999257568513,-1.785465892036158,0.5829525184169414,-0.7817385781376404
1512,MN MUNICIPAL DO PICO DO ITAGUAR<c9>,Monumento Natural,MN,MN,PI,municipal,2012,1340.35.2840,0,none,none,none,0,0,0,1,33.31,37,39863.1730537415,90,515,162,767,1534.0044709389,80.0586810730253,NA,1379,29.18425632,1076.341602,0,NA,NA,0,NA,NA,NA,NA,0.048582564942242425,0.4006881340859244,1.6772885617113067,-0.33386634989341973,0.8361683569446922,-0.06620724972585065,-1.0134321059753193
1522,PNM CHAP<c9>U DAS <c1>GUAS,Parque,PAR,PNM,PI,municipal,2010,1920.42.2261,0,none,none,none,0,0,0,1,5.09,52,19281.0733749866,57,398,104,559,692.155339805825,35.2839805825243,NA,410,72.31388936,1436.9111,0,NA,NA,0,NA,NA,NA,NA,-0.5524945931045212,0.024391514213789843,0.8594467664320168,-0.09581080640474753,-0.4986610157430415,0.3780231604154311,-0.8589697540835334
1527,PNM DE GOVERNADOR VALADARES/MG,Parque,PAR,PNM,PI,municipal,2011,2770.31.2814,0,none,none,none,0,0,0,1,0,2,17559.1111428738,56,415,146,617,167,9.25,Mata Atlantica,1,210.8591201,1110.48163,0,NA,NA,0,NA,NA,NA,NA,-1.1806424097506971,-0.024074550335289532,-2.7363330454789536,-2.1505370801955337,-0.08217078171947721,0.9092254397445901,-0.9362009300294264
1534,PNM REGO DOS CARRAPATOS,Parque,PAR,PNM,PI,municipal,2012,4480.31.2798,0,none,none,none,0,0,0,1,0.09,13,214499.964363933,73,465,149,687,811.4,19.825,NA,39,4.233414412,1067.826698,0,NA,NA,0,NA,NA,NA,NA,-1.150679556284612,1.2725643375781484,-0.7135928726387262,-1.0483274633784512,0.3712924511652222,-0.9433536137867637,-1.0134321059753193
1535,MN MUNICIPAL GRUTA NOSSA SENHORA DA LAPA,Monumento Natural,MN,MN,PI,municipal,2011,4610.31.2614,0,none,none,none,0,0,0,1,0.2,96,21873.6846930981,74,468,150,692,921.75,51.8125,Mata Atlantica,135,61.96488446,1075.063796,0,NA,NA,0,NA,NA,NA,NA,-1.1172515983434705,0.08975190880549412,0.11270918042834291,0.33665934882211757,0.40189439664466026,0.3018482979050017,-0.9362009300294264
1558,PNM ELCI ROLLA GUERRA,Parque,PAR,PNM,PI,municipal,1988,6100.31.3028,0,none,none,none,0,0,0,1,0.49,26,19288.521466732,69,470,153,692,685,37.4375,Mata Atlantica,145,86.46335389,1083.445878,0,NA,NA,0,NA,NA,NA,NA,-1.0419931887894531,0.024591601914173748,0.16061630749401756,-0.5783926705788325,0.40189439664466026,0.4663605995409789,0.8401161167261127
1562,FLOES EXTRACTIVISTA DE LARANJEIRAS,Floresta,FLO,FLOES,US,estadual,1990,99,1,degazette,degazette,Enacted,1,1,0,0,368.33,393,875.665457636118,75,485,149,709,164.318695283818,2.81032900310647,Amazonia,48,476.0114125,1988.832494,0,NA,NA,0,NA,NA,NA,NA,0.8747747748852543,-1.5769525976956806,-0.5765657419147869,1.3395519999527905,0.504314054242629,1.3155064464982427,0.6856537648343267
1568,FLOES DE RENDIMENTO SUSTENT<c1>VEL DO RIO VERMELHO B,Floresta,FLO,FLOES,US,estadual,1990,100,1,degazette,degazette,Enacted,1,1,0,0,1342.95,162,404.417810231447,101,528,161,790,164.00765576538,8.75379843743866,Amazonia,329,0,2370.493515,0,NA,NA,0,NA,NA,NA,NA,1.3238741738796913,-1.976514523488145,0.7112383952552344,0.7080390521682962,0.9608734083916721,-1.7718471866319445,0.6856537648343267
1565,FLOES DO RIO MEQU<c9>NS,Floresta,FLO,FLOES,US,estadual,1990,102,1,degazette,degazette,Enacted,1,1,0,0,4258.76,108,3484.97118068114,80,508,143,731,199.342045343257,4.72949515228675,Amazonia,295,384.3082673,1957.654441,0,NA,NA,0,NA,NA,NA,NA,1.7249656711395593,-0.8617805562772499,0.6378209493842855,0.4201146578692082,0.6332761058267442,1.208634048006191,0.6856537648343267
1563,FLOES DE RENDIMENTO SUSTENTADO DO RIO ABU<d1>A,Floresta,FLO,FLOES,US,estadual,1990,118,1,degazette,degazette,Enacted,1,1,0,0,828.19,168,549.474297121167,86,516,164,766,132.428580526014,5.32835286251035,Amazonia,92,0,2396.282428,0,NA,NA,0,NA,NA,NA,NA,1.155969579252903,-1.8180475966528007,-0.14390697892216336,0.7339038112694379,0.8306620236515856,-1.7718471866319445,0.6856537648343267
1564,FLOES DE RENDIMENTO SUSTENTADO DO RIO MADEIRA C,Floresta,FLO,FLOES,US,estadual,1990,119,1,degazette,degazette,Enacted,1,1,0,0,270.42,239,4048.53517962992,96,543,158,797,86.4366863905325,2.79038461538462,Amazonia,35,0,2333.550781,0,NA,NA,0,NA,NA,NA,NA,0.7676791815745848,-0.7841405721847674,-0.7847330574722046,0.984863255097478,0.9981081004003065,-1.7718471866319445,0.6856537648343267
306,RPPN FAZENDA SANTA HELENA - RN,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2006,0000.00.1239,0,none,none,none,0,0,0,0,0.22,112,4418.53597164154,20,259,110,389,14,1.20833333333333,NA,1,107.6765322,1857.991056,0,NA,NA,0,NA,NA,NA,NA,-1.1115045770854939,-0.7388418055777336,-2.7363330454789536,0.44590172818028684,-2.027625615169948,0.5750647614980973,-0.5500450502999613
440,RPPN RESERVA NATURAL DO TOMBADOR,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2009,0000.00.2183,0,none,none,none,0,0,0,0,87.17,208,1837.39601188898,54,340,138,532,837.374178123132,27.91915720263,Cerrado,548,214.9365651,1243.339319,0,NA,NA,0,NA,NA,NA,NA,0.37673983289600443,-1.193288035480183,1.0549227968158346,0.885904360238804,-0.7074957710572687,0.9187680949563989,-0.7817385781376404
482,RPPN RESERVA CULTURA PERMANENTE,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2011,0000.00.2653,0,none,none,none,0,0,0,0,0.08,203,14223.962770462,33,265,113,411,379,52.875,Caatinga,1,84.60590991,1814.904757,0,NA,NA,0,NA,NA,NA,NA,-1.1538840662495085,-0.13320260256606975,-2.7363330454789536,0.8685787254675693,-1.7957110127011626,0.455615342160473,-0.9362009300294264
503,RPPN MATA DO GUIGO,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2014,0000.00.3066,0,none,none,none,0,0,0,0,0.36,38,87812.8357315063,53,334,132,519,163.666666666667,29.7083333333333,Mata Atlantica,75,13.46007055,1333.540098,0,NA,NA,0,NA,NA,NA,NA,-1.0737340169359155,0.8098523958268512,-0.2802084703956389,-0.3152805320588727,-0.8118494731034636,-0.4345995241486383,-1.1678944578671053
525,RPPN ALTO DA BOA VISTA - RESGATE VIII,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2012,0000.00.3089,0,none,none,none,0,0,0,0,0.3,46,28505.3187701702,112,549,153,814,1194.4,44.275,Mata Atlantica,76,59.36306072,1129.854895,0,NA,NA,0,NA,NA,NA,NA,-1.089421799849642,0.22694239346332615,-0.27138210604981583,-0.18177571420617816,1.087192457192722,0.280723858671718,-1.0134321059753193
531,RPPN RIO DAS FURNAS II,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2013,0000.00.3099,0,none,none,none,0,0,0,0,0.44,122,19429.439291954,58,401,104,563,816,60.4305555555556,Mata Atlantica,116,50.15273156,1457.221953,0,NA,NA,0,NA,NA,NA,NA,-1.0538607869362444,0.0283627701501846,0.011103350228775871,0.5065748166028717,-0.46858181257419407,0.19784694198322572,-1.0906632819212123
532,RPPN CANTO DA ARAPONGA,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,federal,2013,0000.00.3100,0,none,none,none,0,0,0,0,0.45,249,5786.20116281509,51,397,107,555,1063.18181818182,41.5681818181818,Mata Atlantica,362,80.49918467,1469.659993,0,NA,NA,0,NA,NA,NA,NA,-1.0514546398249038,-0.599154952626049,0.7755925203794126,1.0140719537149985,-0.5289558422801106,0.4310061259611483,-1.0906632819212123
619,FLOES MA<da>ES,Floresta,FLO,FLOES,US,estadual,2003,0000.13.1003,0,none,none,none,0,0,0,0,4493.66,538,3250.30636414886,86,534,173,793,56.3930348848232,8.36876570054033,Amazonia,160,107.9278398,2203.146153,0,NA,NA,0,NA,NA,NA,NA,1.7436285304634755,-0.8978867931328827,0.22665005352802214,1.563768725910101,0.9768713210147277,0.5762209870639093,-0.3183515224622823
644,APA DA REGI<c3>O METROLPOLITANA DE BEL<c9>M,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,estadual,1993,0000.15.1025,0,none,none,none,0,0,0,0,70.44,5,96178.0671033859,65,505,167,737,16.0985781990521,4.05841232227488,Amazonia,37,0,2090.775071,0,NA,NA,0,NA,NA,NA,NA,0.30358344450227576,0.8569956284380904,-0.7482264772738733,-1.6545807377264288,0.6677751562221517,-1.7718471866319445,0.4539602369966477
655,FLOES DE IRIRI,Floresta,FLO,FLOES,US,estadual,2006,0000.15.1036,0,none,none,none,0,0,0,0,4392.44,1463,663.649568140507,74,486,145,705,248.851573832318,11.5516602601296,Amazonia,287,571.2360335,1868.810189,0,NA,NA,0,NA,NA,NA,NA,1.7357090906479844,-1.7203964186449188,0.6193209631624984,2.278718745294426,0.4804376618931642,1.4066177654815908,-0.5500450502999613
684,APA DA FOZ DO RIO DAS PREGUI<c7>AS - PEQUENOS LEN<c7><d3>IS - REGI<c3>O LAGUNAR ADJACENTE,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,estadual,1991,0000.21.1889,0,none,none,none,0,0,0,0,2061.14,18,17857.1601696014,30,327,112,469,12.0298119469027,2.88106574963995,Cerrado,73,135.4078082,1889.02323,0,NA,NA,0,NA,NA,NA,NA,1.4727297844751508,-0.015354608954833305,-0.29821506437218326,-0.8298226923625246,-1.2390928042581217,0.6888333667466395,0.6084225888884337
743,RVS MATA DE MIRITIBA,Ref<fa>gio de Vida Silvestre,RVS,RVS,PI,estadual,1987,0000.26.2247,0,none,none,none,0,0,0,0,2.84,14,222938.042457581,40,318,123,481,160.461538461538,14.3509615384615,Mata Atlantica,92,15.54129956,1699.587406,0,NA,NA,0,NA,NA,NA,NA,-0.7128393339951477,1.2925547558563348,-0.14390697892216336,-0.9989621147789406,-1.1325465676856612,-0.367286814957346,0.9173472926720058
744,RVS MATA DE BOM JARDIM,Ref<fa>gio de Vida Silvestre,RVS,RVS,PI,estadual,1987,0000.26.2248,0,none,none,none,0,0,0,0,2.27,8,217545.487628937,40,337,123,500,122.09756097561,21.8201219512195,Mata Atlantica,65,9.816288117,1677.722522,0,NA,NA,0,NA,NA,NA,NA,-0.7687064883422111,1.2798686717310155,-0.3754657638285245,-1.364464875387183,-0.9691567497503725,-0.5799371838046934,0.9173472926720058
745,RVS MATA DO CONTRA-A<c7>UDE,Ref<fa>gio de Vida Silvestre,RVS,RVS,PI,estadual,1987,0000.26.2249,0,none,none,none,0,0,0,0,1.31,5,212267.361820221,35,335,123,493,87.68,20.64,Mata Atlantica,72,11.66453923,1681.529295,0,NA,NA,0,NA,NA,NA,NA,-0.8895424385670214,1.2671435155884025,-0.3074016993842168,-1.6545807377264288,-1.028620587941801,-0.5009691550882236,0.9173472926720058
746,RVS MATA DO URUCU,Ref<fa>gio de Vida Silvestre,RVS,RVS,PI,estadual,1987,0000.26.2250,0,none,none,none,0,0,0,0,5.32,13,203766.962547302,44,337,125,506,271.049504950495,41.5086633663366,Mata Atlantica,304,11.71227159,1666.86983,0,NA,NA,0,NA,NA,NA,NA,-0.539605449187905,1.245969097427815,0.6580449747710786,-1.0483274633784512,-0.9188453197837554,-0.4990860231612253,0.9173472926720058
747,RVS MATA SERRA DO COTOVELO,Ref<fa>gio de Vida Silvestre,RVS,RVS,PI,estadual,1987,0000.26.2251,0,none,none,none,0,0,0,0,0.88,16,198474.199264526,43,337,125,505,213.6,56.375,Mata Atlantica,143,9.447344012,1670.472299,0,NA,NA,0,NA,NA,NA,NA,-0.9611575015688809,1.2323338873667011,0.15130295628426407,-0.9094061642789907,-0.9271890741319708,-0.5973100343025012,0.9173472926720058
748,RVS SERRA DO CUMARU,Ref<fa>gio de Vida Silvestre,RVS,RVS,PI,estadual,1987,0000.26.2252,0,none,none,none,0,0,0,0,3.56,35,218100.18479538,44,337,125,506,197.015384615385,39.4153846153846,Mata Atlantica,138,11.5657465,1674.010019,0,NA,NA,0,NA,NA,NA,NA,-0.6530892560631535,1.2811880330587015,0.12744155958246667,-0.37255219044897353,-0.9188453197837554,-0.5048893657588311,0.9173472926720058
751,RVS MATA DE CARA<da>NA,Ref<fa>gio de Vida Silvestre,RVS,RVS,PI,estadual,1987,0000.26.2255,0,none,none,none,0,0,0,0,1.64,10,219082.814414978,39,330,123,492,119.424242424242,21.4015151515152,Mata Atlantica,87,13.8008824,1679.853827,0,NA,NA,0,NA,NA,NA,NA,-0.8431153266245126,1.283517026666363,-0.1812207406363135,-1.2208822324025552,-1.037184137385871,-0.422938136566982,0.9173472926720058
752,RVS ENGENHO MORENINHO,Ref<fa>gio de Vida Silvestre,RVS,RVS,PI,estadual,1987,0000.26.2256,0,none,none,none,0,0,0,0,0.63,9,223150.005317688,39,329,123,491,150.818181818182,23.8977272727273,Mata Atlantica,85,11.43821064,1683.577074,0,NA,NA,0,NA,NA,NA,NA,-1.0107695536752535,1.293047112990919,-0.19674343018966722,-1.2890779771181864,-1.0457650747595293,-0.509995964156083,0.9173472926720058
753,RVS MATA DE TAPACUR<c1>,Ref<fa>gio de Vida Silvestre,RVS,RVS,PI,estadual,1987,0000.26.2257,0,none,none,none,0,0,0,0,0.96,32,226498.737365723,39,328,123,490,136.631578947368,16.6973684210526,Mata Atlantica,64,11.5710963,1686.709677,0,NA,NA,0,NA,NA,NA,NA,-0.9466684521947335,1.3007642476574688,-0.38577447181598035,-0.4348100275942046,-1.0543634708173963,-0.5046762913987407,0.9173472926720058
755,ESTA<c7><c3>O ECOLOGICA BITA E UTINGA,Esta<e7><e3>o Ecol<f3>gica,ESEC,ESEC,PI,estadual,2012,0000.26.3314,0,none,none,none,0,0,0,0,24.66,2,198138.107940674,40,340,123,503,76.7898089171974,21.119161358811,NA,125,0,1669.268908,0,NA,NA,0,NA,NA,NA,NA,-0.052421686878433946,1.2314558115934375,0.06114159087076174,-2.1505370801955337,-0.9439261661255941,-1.7718471866319445,-1.0134321059753193
766,RPPN JADER FERREIRA RAMOS,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,estadual,2008,0000.27.2690,0,none,none,none,0,0,0,0,0.44,210,17158.9900722504,41,288,127,456,374.25,16.1666666666667,Caatinga,57,163.6728046,1516.302561,0,NA,NA,0,NA,NA,NA,NA,-1.0538607869362444,-0.03601642840657938,-0.46271046268700633,0.8927188284685036,-1.3576322533208225,0.7830985353453379,-0.7045074021917473
767,RPPN JOS<c9> ABDON MALTA MARQUES,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,estadual,2009,0000.27.2691,0,none,none,none,0,0,0,0,0.27,85,15105.1537103653,39,281,128,448,308.75,6.71875,Caatinga,16,175.5698605,1525.450356,0,NA,NA,0,NA,NA,NA,NA,-1.0975393717594832,-0.10206285362164176,-1.2913448402063599,0.25053747847628716,-1.4322674859095006,0.8180171173611555,-0.7817385781376404
792,APA GRUTAS DOS BREJ<d5>ES / VEREDAS DO ROM<c3>O GRAMACHO,<c1>rea de Prote<e7><e3>o Ambiental,APA,APA,US,estadual,1985,0000.29.0314,0,none,none,none,0,0,0,0,118.69,181,7279.7052026093,34,308,123,465,627.79575596817,13.7213748894783,Caatinga,271,348.2285658,1327.089794,0,NA,NA,0,NA,NA,NA,NA,0.4830062559920704,-0.48021027263844357,0.5807271873065772,0.7869290847582097,-1.2752136241880068,1.159418382431314,1.0718096445637917
814,RPPN REF<da>GIO DO GUIG<d3> I E II,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,estadual,2010,0000.29.2014,0,none,none,NA,0,0,0,0,0.93,93,19580.3261060715,69,414,136,619,54.2222222222222,13.0138888888889,Marinho,43,139.4454831,1245.772463,0,NA,NA,0,NA,NA,NA,NA,-0.9520313380029843,0.03237052193882199,-0.6492387475145478,0.3141806282629263,-0.06851613266898145,0.7034355172464334,-0.8589697540835334
821,RPPN ENGELHARDT,Reserva Particular do Patrim<f4>nio Natural,RPPN,RPPN,US,estadual,2011,0000.29.2057,0,none,none,none,0,0,0,0,3.93,254,5065.86339426041,75,415,139,629,85.2077922077922,7.55519480519481,Mata Atlantica,58,12.12640485,1208.628464,0,NA,NA,0,NA,NA,NA,NA,-0.6259639904749479,-0.6680242378519492,-0.4511681772187608,1.0282410059459521,-8.969268278406484e-4,-0.48303837445915454,-0.9362009300294264
902,RVS ESTADUAL MACA<da>BAS,Ref<fa>gio de Vida Silvestre,RVS,RVS,PI,estadual,2013,0000.31.3038,0,none,none,none,0,0,0,0,22.84,11,212595.663463354,74,463,151,688,730.40350877193,31.3785635964912,Cerrado,251,13.74355467,1064.70218,0,NA,NA,0,NA,NA,NA,NA,-0.07800049427812307,1.2679442069209124,0.5291595977489961,-1.1586243952573239,0.3774305934274266,-0.42488078378280747,-1.0906632819212123
904,RVS ESTADUAL SERRA DAS AROEIRAS,Ref<fa>gio de Vida Silvestre,RVS,RVS,PI,estadual,2013,0000.31.3041,0,none,none,none,0,0,0,0,10.36,10,223352.289772034,63,460,151,674,826.854368932039,30.5582524271845,Cerrado,237,7.286877507,1064.189761,0,NA,NA,0,NA,NA,NA,NA,-0.33572909874739365,1.2935165527434926,0.4905658218930749,-1.2208822324025552,0.29067455140723014,-0.7132819124511225,-1.0906632819212123
